station_line_source,station_line_destination,line,time_bucket,avg_travel_time_sec,source_avg_gated_entries,dest_avg_gated_entries
"Kendall/MIT, RED","Wollaston, RED",RED,PM Rush,1527.1201629327902,3996.4784415438,212.27111525316278
"Kendall/MIT, RED","Park Street, RED",RED,PM Rush,227.78578199052131,3996.4784415438,1481.5831484137975
"Kendall/MIT, RED","Savin Hill, RED",RED,PM Rush,1072.8388998035364,3996.4784415438,238.29936505546254
"Kendall/MIT, RED","Braintree, RED",RED,PM Rush,2253.19341563786,3996.4784415438,359.482714012384
"Kendall/MIT, RED","Quincy Center, RED",RED,PM Rush,1712.395537525355,3996.4784415438,525.3837929275898
"Kendall/MIT, RED","Quincy Adams, RED",RED,PM Rush,1907.6290983606557,3996.4784415438,259.2750575382662
"Kendall/MIT, RED","Central, RED",RED,PM Rush,67.31554307116104,3996.4784415438,2447.232807242359
"Kendall/MIT, RED","Porter, RED",RED,PM Rush,519.593603010348,3996.4784415438,880.0842703648176
"Kendall/MIT, RED","Charles/MGH, RED",RED,PM Rush,75.14028436018957,3996.4784415438,2496.2700867094736
"Kendall/MIT, RED","Andrew, RED",RED,PM Rush,768.518407960199,3996.4784415438,743.2745738709144
"Kendall/MIT, RED","North Quincy, RED",RED,PM Rush,1382.7026476578412,3996.4784415438,521.6130418351643
"Kendall/MIT, RED","Davis, RED",RED,PM Rush,699.5216165413534,3996.4784415438,969.2313942069007
"Kendall/MIT, RED","Downtown Crossing, RED",RED,PM Rush,341.85809523809525,3996.4784415438,2321.2600091329714
"Kendall/MIT, RED","JFK/UMass, RED",RED,PM Rush,951.4865403788634,3996.4784415438,1303.5281353322644
"Kendall/MIT, RED","Harvard, RED",RED,PM Rush,304.9549718574109,3996.4784415438,3573.8686719769253
"Kendall/MIT, RED","Fields Corner, RED",RED,PM Rush,1329.3457760314343,3996.4784415438,431.0329217510115
"Kendall/MIT, RED","Ashmont, RED",RED,PM Rush,1631.1673228346456,3996.4784415438,679.8960355952769
"Kendall/MIT, RED","Broadway, RED",RED,PM Rush,611.7419047619047,3996.4784415438,988.495661536522
"Kendall/MIT, RED","South Station, RED",RED,PM Rush,445.87654320987656,3996.4784415438,2905.0154705291934
"Kendall/MIT, RED","Shawmut, RED",RED,PM Rush,1456.400785854617,3996.4784415438,169.32807086383983
"Kendall/MIT, RED","Alewife, RED",RED,PM Rush,968.0929577464789,3996.4784415438,1202.888454280997
"Back Bay, ORANGE","Jackson Square, ORANGE",ORANGE,PM Rush,432.4300469483568,3805.417799852553,666.4134783232288
"Back Bay, ORANGE","Tufts Medical Center, ORANGE",ORANGE,PM Rush,62.29495718363464,3805.417799852553,1439.318317368835
"Back Bay, ORANGE","Assembly, ORANGE",ORANGE,PM Rush,905.0828571428572,3805.417799852553,981.673441012909
"Back Bay, ORANGE","Malden Center, ORANGE",ORANGE,PM Rush,1285.0825335892514,3805.417799852553,894.7709846866974
"Back Bay, ORANGE","Community College, ORANGE",ORANGE,PM Rush,651.2297426120115,3805.417799852553,856.776059121023
"Back Bay, ORANGE","Downtown Crossing, ORANGE",ORANGE,PM Rush,236.34,3805.417799852553,2230.230204853247
"Back Bay, ORANGE","Forest Hills, ORANGE",ORANGE,PM Rush,798.2193158953722,3805.417799852553,1243.044977681221
"Back Bay, ORANGE","Wellington, ORANGE",ORANGE,PM Rush,1035.7628571428572,3805.417799852553,720.0322141575427
"Back Bay, ORANGE","Green Street, ORANGE",ORANGE,PM Rush,638.6509054325956,3805.417799852553,401.67817202005415
"Back Bay, ORANGE","Chinatown, ORANGE",ORANGE,PM Rush,149.63142857142856,3805.417799852553,1317.9427239368508
"Back Bay, ORANGE","North Station, ORANGE",ORANGE,PM Rush,504.5195052331113,3805.417799852553,2406.977498955433
"Back Bay, ORANGE","Haymarket, ORANGE",ORANGE,PM Rush,421.37297811607993,3805.417799852553,986.8759631105024
"Back Bay, ORANGE","Sullivan Square, ORANGE",ORANGE,PM Rush,783.1935176358437,3805.417799852553,995.9025869530333
"Back Bay, ORANGE","Stony Brook, ORANGE",ORANGE,PM Rush,544.5030120481928,3805.417799852553,412.95635583339765
"Back Bay, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,PM Rush,82.14727954971858,3805.417799852553,0.0
"Back Bay, ORANGE","State, ORANGE",ORANGE,PM Rush,342.45376549094374,3805.417799852553,0.0
"Back Bay, ORANGE","Oak Grove, ORANGE",ORANGE,PM Rush,1490.8819577735126,3805.417799852553,495.98715255801574
"Back Bay, ORANGE","Ruggles, ORANGE",ORANGE,PM Rush,223.3846153846154,3805.417799852553,2167.7159933416297
"Back Bay, ORANGE","Roxbury Crossing, ORANGE",ORANGE,PM Rush,331.98686679174483,3805.417799852553,807.9204709368757
"Harvard, RED","Andrew, RED",RED,PM Rush,1137.8429423459245,3573.8686719769253,743.2745738709144
"Harvard, RED","Kendall/MIT, RED",RED,PM Rush,301.85673624288427,3573.8686719769253,3996.4784415438
"Harvard, RED","JFK/UMass, RED",RED,PM Rush,1320.9382470119522,3573.8686719769253,1303.5281353322644
"Harvard, RED","Alewife, RED",RED,PM Rush,575.918918918919,3573.8686719769253,1202.888454280997
"Harvard, RED","Wollaston, RED",RED,PM Rush,1898.359918200409,3573.8686719769253,212.27111525316278
"Harvard, RED","Davis, RED",RED,PM Rush,308.8460820895522,3573.8686719769253,969.2313942069007
"Harvard, RED","Quincy Center, RED",RED,PM Rush,2083.753564154786,3573.8686719769253,525.3837929275898
"Harvard, RED","Harvard, RED",RED,PM Rush,109.0,3573.8686719769253,3573.8686719769253
"Harvard, RED","Downtown Crossing, RED",RED,PM Rush,709.2340627973359,3573.8686719769253,2321.2600091329714
"Harvard, RED","South Station, RED",RED,PM Rush,813.1878557874763,3573.8686719769253,2905.0154705291934
"Harvard, RED","Quincy Adams, RED",RED,PM Rush,2279.9814814814813,3573.8686719769253,259.2750575382662
"Harvard, RED","Fields Corner, RED",RED,PM Rush,1697.716796875,3573.8686719769253,431.0329217510115
"Harvard, RED","Braintree, RED",RED,PM Rush,2627.4586776859505,3573.8686719769253,359.482714012384
"Harvard, RED","Shawmut, RED",RED,PM Rush,1824.541015625,3573.8686719769253,169.32807086383983
"Harvard, RED","North Quincy, RED",RED,PM Rush,1753.5705521472394,3573.8686719769253,521.6130418351643
"Harvard, RED","Charles/MGH, RED",RED,PM Rush,444.2258064516129,3573.8686719769253,2496.2700867094736
"Harvard, RED","Savin Hill, RED",RED,PM Rush,1440.802734375,3573.8686719769253,238.29936505546254
"Harvard, RED","Park Street, RED",RED,PM Rush,596.2163187855788,3573.8686719769253,1481.5831484137975
"Harvard, RED","Ashmont, RED",RED,PM Rush,1999.0176125244618,3573.8686719769253,679.8960355952769
"Harvard, RED","Central, RED",RED,PM Rush,153.67298578199052,3573.8686719769253,2447.232807242359
"Harvard, RED","Broadway, RED",RED,PM Rush,978.6260704091342,3573.8686719769253,988.495661536522
"Harvard, RED","Porter, RED",RED,PM Rush,129.75070028011206,3573.8686719769253,880.0842703648176
"South Station, RED","Alewife, RED",RED,PM Rush,1472.3323917137477,2905.0154705291934,1202.888454280997
"South Station, RED","Park Street, RED",RED,PM Rush,140.0721649484536,2905.0154705291934,1481.5831484137975
"South Station, RED","North Quincy, RED",RED,PM Rush,918.150406504065,2905.0154705291934,521.6130418351643
"South Station, RED","Porter, RED",RED,PM Rush,1029.7737983034872,2905.0154705291934,880.0842703648176
"South Station, RED","Kendall/MIT, RED",RED,PM Rush,423.468984962406,2905.0154705291934,3996.4784415438
"South Station, RED","Downtown Crossing, RED",RED,PM Rush,33.90159325210872,2905.0154705291934,2321.2600091329714
"South Station, RED","JFK/UMass, RED",RED,PM Rush,488.38484546360917,2905.0154705291934,1303.5281353322644
"South Station, RED","Harvard, RED",RED,PM Rush,817.3618421052631,2905.0154705291934,3573.8686719769253
"South Station, RED","Andrew, RED",RED,PM Rush,304.4041708043694,2905.0154705291934,743.2745738709144
"South Station, RED","Davis, RED",RED,PM Rush,1209.3107344632767,2905.0154705291934,969.2313942069007
"South Station, RED","Charles/MGH, RED",RED,PM Rush,291.6110590440487,2905.0154705291934,2496.2700867094736
"South Station, RED","Central, RED",RED,PM Rush,580.5840375586854,2905.0154705291934,2447.232807242359
"South Station, RED","Broadway, RED",RED,PM Rush,150.65308056872038,2905.0154705291934,988.495661536522
"South Station, RED","Braintree, RED",RED,PM Rush,1785.858316221766,2905.0154705291934,359.482714012384
"South Station, RED","Ashmont, RED",RED,PM Rush,1168.273622047244,2905.0154705291934,679.8960355952769
"South Station, RED","Fields Corner, RED",RED,PM Rush,867.6365422396857,2905.0154705291934,431.0329217510115
"South Station, RED","Savin Hill, RED",RED,PM Rush,611.656188605108,2905.0154705291934,238.29936505546254
"South Station, RED","Quincy Center, RED",RED,PM Rush,1247.3704453441296,2905.0154705291934,525.3837929275898
"South Station, RED","Wollaston, RED",RED,PM Rush,1062.5121951219512,2905.0154705291934,212.27111525316278
"South Station, RED","South Station, RED",RED,PM Rush,4411.5,2905.0154705291934,2905.0154705291934
"South Station, RED","Quincy Adams, RED",RED,PM Rush,1440.8752556237218,2905.0154705291934,259.2750575382662
"South Station, RED","Shawmut, RED",RED,PM Rush,994.0078585461689,2905.0154705291934,169.32807086383983
"Harvard, RED","Wollaston, RED",RED,Midday,1781.6754098360657,2734.390803293879,397.3506240590688
"Harvard, RED","Braintree, RED",RED,Midday,2508.7495934959347,2734.390803293879,418.640437960856
"Harvard, RED","Davis, RED",RED,Midday,304.719391634981,2734.390803293879,1100.2940884416457
"Harvard, RED","North Quincy, RED",RED,Midday,1653.498371335505,2734.390803293879,674.2340974573606
"Harvard, RED","Park Street, RED",RED,Midday,570.1469696969697,2734.390803293879,854.4866527262684
"Harvard, RED","JFK/UMass, RED",RED,Midday,1253.2372611464968,2734.390803293879,1217.187596859459
"Harvard, RED","Charles/MGH, RED",RED,Midday,435.8201058201058,2734.390803293879,1171.2737071663678
"Harvard, RED","Central, RED",RED,Midday,152.47054380664653,2734.390803293879,1971.587370055919
"Harvard, RED","Broadway, RED",RED,Midday,920.3161094224924,2734.390803293879,745.0713956414581
"Harvard, RED","Porter, RED",RED,Midday,126.65247148288974,2734.390803293879,1013.7744221243809
"Harvard, RED","Downtown Crossing, RED",RED,Midday,671.1193009118541,2734.390803293879,1245.4843093176478
"Harvard, RED","Quincy Adams, RED",RED,Midday,2170.913680781759,2734.390803293879,311.1918733605491
"Harvard, RED","Ashmont, RED",RED,Midday,1939.9810126582279,2734.390803293879,955.2326565008696
"Harvard, RED","Quincy Center, RED",RED,Midday,1970.2475570032573,2734.390803293879,758.6283653805201
"Harvard, RED","Fields Corner, RED",RED,Midday,1645.0283464566928,2734.390803293879,684.1456312784544
"Harvard, RED","Savin Hill, RED",RED,Midday,1389.8614173228345,2734.390803293879,309.0961546486359
"Harvard, RED","Shawmut, RED",RED,Midday,1766.1719242902209,2734.390803293879,275.18127620600586
"Harvard, RED","Andrew, RED",RED,Midday,1072.220985691574,2734.390803293879,859.735718853796
"Harvard, RED","South Station, RED",RED,Midday,763.9551671732523,2734.390803293879,1605.0618924155146
"Harvard, RED","Alewife, RED",RED,Midday,568.252655538695,2734.390803293879,1248.8549153251402
"Harvard, RED","Kendall/MIT, RED",RED,Midday,299.69614512471657,2734.390803293879,1725.3974227320027
"Charles/MGH, RED","Alewife, RED",RED,PM Rush,1103.8449905482041,2496.2700867094736,1202.888454280997
"Charles/MGH, RED","Harvard, RED",RED,PM Rush,441.8753541076487,2496.2700867094736,3573.8686719769253
"Charles/MGH, RED","Fields Corner, RED",RED,PM Rush,1182.8326848249028,2496.2700867094736,431.0329217510115
"Charles/MGH, RED","Park Street, RED",RED,PM Rush,80.77379830348728,2496.2700867094736,1481.5831484137975
"Charles/MGH, RED","Davis, RED",RED,PM Rush,835.00756859035,2496.2700867094736,969.2313942069007
"Charles/MGH, RED","Shawmut, RED",RED,PM Rush,1309.854085603113,2496.2700867094736,169.32807086383983
"Charles/MGH, RED","JFK/UMass, RED",RED,PM Rush,804.6243805748265,2496.2700867094736,1303.5281353322644
"Charles/MGH, RED","Quincy Adams, RED",RED,PM Rush,1758.9815950920245,2496.2700867094736,259.2750575382662
"Charles/MGH, RED","Downtown Crossing, RED",RED,PM Rush,195.01420454545453,2496.2700867094736,2321.2600091329714
"Charles/MGH, RED","Savin Hill, RED",RED,PM Rush,926.4260700389106,2496.2700867094736,238.29936505546254
"Charles/MGH, RED","North Quincy, RED",RED,PM Rush,1235.14837398374,2496.2700867094736,521.6130418351643
"Charles/MGH, RED","South Station, RED",RED,PM Rush,299.30122757318225,2496.2700867094736,2905.0154705291934
"Charles/MGH, RED","Wollaston, RED",RED,PM Rush,1379.6951219512196,2496.2700867094736,212.27111525316278
"Charles/MGH, RED","Porter, RED",RED,PM Rush,655.1799242424242,2496.2700867094736,880.0842703648176
"Charles/MGH, RED","Ashmont, RED",RED,PM Rush,1484.7504873294347,2496.2700867094736,679.8960355952769
"Charles/MGH, RED","Quincy Center, RED",RED,PM Rush,1564.6518218623482,2496.2700867094736,525.3837929275898
"Charles/MGH, RED","Central, RED",RED,PM Rush,204.4679245283019,2496.2700867094736,2447.232807242359
"Charles/MGH, RED","Andrew, RED",RED,PM Rush,621.5173095944609,2496.2700867094736,743.2745738709144
"Charles/MGH, RED","Kendall/MIT, RED",RED,PM Rush,46.901979264844485,2496.2700867094736,3996.4784415438
"Charles/MGH, RED","Broadway, RED",RED,PM Rush,465.3162878787879,2496.2700867094736,988.495661536522
"Charles/MGH, RED","Braintree, RED",RED,PM Rush,2104.0143737166322,2496.2700867094736,359.482714012384
"Central, RED","North Quincy, RED",RED,PM Rush,1535.4233128834355,2447.232807242359,521.6130418351643
"Central, RED","Broadway, RED",RED,PM Rush,761.2464183381089,2447.232807242359,988.495661536522
"Central, RED","Kendall/MIT, RED",RED,PM Rush,82.12095238095237,2447.232807242359,3996.4784415438
"Central, RED","Charles/MGH, RED",RED,PM Rush,224.7657142857143,2447.232807242359,2496.2700867094736
"Central, RED","Davis, RED",RED,PM Rush,541.5417840375587,2447.232807242359,969.2313942069007
"Central, RED","Braintree, RED",RED,PM Rush,2407.4752066115702,2447.232807242359,359.482714012384
"Central, RED","Downtown Crossing, RED",RED,PM Rush,491.0133715377268,2447.232807242359,2321.2600091329714
"Central, RED","Fields Corner, RED",RED,PM Rush,1478.3070866141732,2447.232807242359,431.0329217510115
"Central, RED","Harvard, RED",RED,PM Rush,147.14513108614233,2447.232807242359,3573.8686719769253
"Central, RED","Park Street, RED",RED,PM Rush,377.38761904761907,2447.232807242359,1481.5831484137975
"Central, RED","JFK/UMass, RED",RED,PM Rush,1102.058,2447.232807242359,1303.5281353322644
"Central, RED","Porter, RED",RED,PM Rush,361.546992481203,2447.232807242359,880.0842703648176
"Central, RED","Andrew, RED",RED,PM Rush,918.9261477045908,2447.232807242359,743.2745738709144
"Central, RED","Quincy Adams, RED",RED,PM Rush,2060.5761316872427,2447.232807242359,259.2750575382662
"Central, RED","Quincy Center, RED",RED,PM Rush,1865.0773930753564,2447.232807242359,525.3837929275898
"Central, RED","Savin Hill, RED",RED,PM Rush,1221.1968503937007,2447.232807242359,238.29936505546254
"Central, RED","Shawmut, RED",RED,PM Rush,1605.3011811023623,2447.232807242359,169.32807086383983
"Central, RED","Wollaston, RED",RED,PM Rush,1679.838445807771,2447.232807242359,212.27111525316278
"Central, RED","South Station, RED",RED,PM Rush,595.2419047619047,2447.232807242359,2905.0154705291934
"Central, RED","Alewife, RED",RED,PM Rush,809.9437148217636,2447.232807242359,1202.888454280997
"Central, RED","Ashmont, RED",RED,PM Rush,1779.370808678501,2447.232807242359,679.8960355952769
"North Station, ORANGE","Forest Hills, ORANGE",ORANGE,PM Rush,1398.2157258064517,2406.977498955433,1243.044977681221
"North Station, ORANGE","Chinatown, ORANGE",ORANGE,PM Rush,327.6272893772894,2406.977498955433,1317.9427239368508
"North Station, ORANGE","Sullivan Square, ORANGE",ORANGE,PM Rush,217.89449541284404,2406.977498955433,995.9025869530333
"North Station, ORANGE","Malden Center, ORANGE",ORANGE,PM Rush,716.5485661424607,2406.977498955433,894.7709846866974
"North Station, ORANGE","Back Bay, ORANGE",ORANGE,PM Rush,522.2880886426593,2406.977498955433,3805.417799852553
"North Station, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,PM Rush,679.8871119473189,2406.977498955433,0.0
"North Station, ORANGE","North Station, ORANGE",ORANGE,PM Rush,10.0,2406.977498955433,2406.977498955433
"North Station, ORANGE","Oak Grove, ORANGE",ORANGE,PM Rush,922.5859519408502,2406.977498955433,495.98715255801574
"North Station, ORANGE","Assembly, ORANGE",ORANGE,PM Rush,338.91009174311927,2406.977498955433,981.673441012909
"North Station, ORANGE","Downtown Crossing, ORANGE",ORANGE,PM Rush,233.8270814272644,2406.977498955433,2230.230204853247
"North Station, ORANGE","Ruggles, ORANGE",ORANGE,PM Rush,820.137089201878,2406.977498955433,2167.7159933416297
"North Station, ORANGE","Wellington, ORANGE",ORANGE,PM Rush,468.6137614678899,2406.977498955433,720.0322141575427
"North Station, ORANGE","Haymarket, ORANGE",ORANGE,PM Rush,60.098720292504574,2406.977498955433,986.8759631105024
"North Station, ORANGE","State, ORANGE",ORANGE,PM Rush,153.70593607305935,2406.977498955433,0.0
"North Station, ORANGE","Tufts Medical Center, ORANGE",ORANGE,PM Rush,400.51967063129,2406.977498955433,1439.318317368835
"North Station, ORANGE","Jackson Square, ORANGE",ORANGE,PM Rush,1029.8336466165413,2406.977498955433,666.4134783232288
"North Station, ORANGE","Stony Brook, ORANGE",ORANGE,PM Rush,1143.7374245472838,2406.977498955433,412.95635583339765
"North Station, ORANGE","Roxbury Crossing, ORANGE",ORANGE,PM Rush,929.0957746478873,2406.977498955433,807.9204709368757
"North Station, ORANGE","Green Street, ORANGE",ORANGE,PM Rush,1238.163306451613,2406.977498955433,401.67817202005415
"North Station, ORANGE","Community College, ORANGE",ORANGE,PM Rush,86.74678899082569,2406.977498955433,856.776059121023
"Downtown Crossing, RED","Park Street, RED",RED,PM Rush,18.091251175917215,2321.2600091329714,1481.5831484137975
"Downtown Crossing, RED","Downtown Crossing, RED",RED,PM Rush,107.66666666666667,2321.2600091329714,2321.2600091329714
"Downtown Crossing, RED","Fields Corner, RED",RED,PM Rush,913.7406679764243,2321.2600091329714,431.0329217510115
"Downtown Crossing, RED","Harvard, RED",RED,PM Rush,696.3783018867924,2321.2600091329714,3573.8686719769253
"Downtown Crossing, RED","JFK/UMass, RED",RED,PM Rush,532.8841158841159,2321.2600091329714,1303.5281353322644
"Downtown Crossing, RED","Kendall/MIT, RED",RED,PM Rush,302.0056603773585,2321.2600091329714,3996.4784415438
"Downtown Crossing, RED","North Quincy, RED",RED,PM Rush,961.9734693877551,2321.2600091329714,521.6130418351643
"Downtown Crossing, RED","Shawmut, RED",RED,PM Rush,1040.6915520628684,2321.2600091329714,169.32807086383983
"Downtown Crossing, RED","Porter, RED",RED,PM Rush,909.3869441816462,2321.2600091329714,880.0842703648176
"Downtown Crossing, RED","Quincy Adams, RED",RED,PM Rush,1484.864476386037,2321.2600091329714,259.2750575382662
"Downtown Crossing, RED","Quincy Center, RED",RED,PM Rush,1291.2276422764228,2321.2600091329714,525.3837929275898
"Downtown Crossing, RED","Savin Hill, RED",RED,PM Rush,657.2809430255403,2321.2600091329714,238.29936505546254
"Downtown Crossing, RED","Charles/MGH, RED",RED,PM Rush,170.0470366886171,2321.2600091329714,2496.2700867094736
"Downtown Crossing, RED","South Station, RED",RED,PM Rush,28.837606837606838,2321.2600091329714,2905.0154705291934
"Downtown Crossing, RED","Wollaston, RED",RED,PM Rush,1106.3448979591838,2321.2600091329714,212.27111525316278
"Downtown Crossing, RED","Davis, RED",RED,PM Rush,1089.1824196597354,2321.2600091329714,969.2313942069007
"Downtown Crossing, RED","Central, RED",RED,PM Rush,459.36757775683316,2321.2600091329714,2447.232807242359
"Downtown Crossing, RED","Broadway, RED",RED,PM Rush,196.02283539486203,2321.2600091329714,988.495661536522
"Downtown Crossing, RED","Braintree, RED",RED,PM Rush,1830.2412371134021,2321.2600091329714,359.482714012384
"Downtown Crossing, RED","Ashmont, RED",RED,PM Rush,1214.8838582677165,2321.2600091329714,679.8960355952769
"Downtown Crossing, RED","Andrew, RED",RED,PM Rush,350.2432701894317,2321.2600091329714,743.2745738709144
"Downtown Crossing, RED","Alewife, RED",RED,PM Rush,1358.2766761095372,2321.2600091329714,1202.888454280997
"Downtown Crossing, ORANGE","Oak Grove, ORANGE",ORANGE,PM Rush,1166.9545032497679,2230.230204853247,495.98715255801574
"Downtown Crossing, ORANGE","Sullivan Square, ORANGE",ORANGE,PM Rush,462.4778597785978,2230.230204853247,995.9025869530333
"Downtown Crossing, ORANGE","Ruggles, ORANGE",ORANGE,PM Rush,521.9322033898305,2230.230204853247,2167.7159933416297
"Downtown Crossing, ORANGE","North Station, ORANGE",ORANGE,PM Rush,184.73271889400922,2230.230204853247,2406.977498955433
"Downtown Crossing, ORANGE","State, ORANGE",ORANGE,PM Rush,23.20073664825046,2230.230204853247,0.0
"Downtown Crossing, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,PM Rush,379.2365692742696,2230.230204853247,0.0
"Downtown Crossing, ORANGE","Stony Brook, ORANGE",ORANGE,PM Rush,844.858870967742,2230.230204853247,412.95635583339765
"Downtown Crossing, ORANGE","Assembly, ORANGE",ORANGE,PM Rush,583.1271889400922,2230.230204853247,981.673441012909
"Downtown Crossing, ORANGE","Malden Center, ORANGE",ORANGE,PM Rush,961.2360594795539,2230.230204853247,894.7709846866974
"Downtown Crossing, ORANGE","Haymarket, ORANGE",ORANGE,PM Rush,101.71152073732719,2230.230204853247,986.8759631105024
"Downtown Crossing, ORANGE","Jackson Square, ORANGE",ORANGE,PM Rush,731.181903864279,2230.230204853247,666.4134783232288
"Downtown Crossing, ORANGE","Tufts Medical Center, ORANGE",ORANGE,PM Rush,100.38038496791934,2230.230204853247,1439.318317368835
"Downtown Crossing, ORANGE","Chinatown, ORANGE",ORANGE,PM Rush,27.63794683776352,2230.230204853247,1317.9427239368508
"Downtown Crossing, ORANGE","Wellington, ORANGE",ORANGE,PM Rush,713.2046082949308,2230.230204853247,720.0322141575427
"Downtown Crossing, ORANGE","Green Street, ORANGE",ORANGE,PM Rush,939.1151515151515,2230.230204853247,401.67817202005415
"Downtown Crossing, ORANGE","Forest Hills, ORANGE",ORANGE,PM Rush,1098.9010101010101,2230.230204853247,1243.044977681221
"Downtown Crossing, ORANGE","Community College, ORANGE",ORANGE,PM Rush,331.20848708487085,2230.230204853247,856.776059121023
"Downtown Crossing, ORANGE","Back Bay, ORANGE",ORANGE,PM Rush,222.19518963922295,2230.230204853247,3805.417799852553
"Downtown Crossing, ORANGE","Roxbury Crossing, ORANGE",ORANGE,PM Rush,630.6177024482109,2230.230204853247,807.9204709368757
"Ruggles, ORANGE","Chinatown, ORANGE",ORANGE,PM Rush,403.0648854961832,2167.7159933416297,1317.9427239368508
"Ruggles, ORANGE","North Station, ORANGE",ORANGE,PM Rush,758.0362249761678,2167.7159933416297,2406.977498955433
"Ruggles, ORANGE","Community College, ORANGE",ORANGE,PM Rush,905.2502387774595,2167.7159933416297,856.776059121023
"Ruggles, ORANGE","Assembly, ORANGE",ORANGE,PM Rush,1159.328244274809,2167.7159933416297,981.673441012909
"Ruggles, ORANGE","Downtown Crossing, ORANGE",ORANGE,PM Rush,489.49045801526717,2167.7159933416297,2230.230204853247
"Ruggles, ORANGE","Forest Hills, ORANGE",ORANGE,PM Rush,505.9698795180723,2167.7159933416297,1243.044977681221
"Ruggles, ORANGE","Green Street, ORANGE",ORANGE,PM Rush,347.1787148594378,2167.7159933416297,401.67817202005415
"Ruggles, ORANGE","Haymarket, ORANGE",ORANGE,PM Rush,674.9866539561488,2167.7159933416297,986.8759631105024
"Ruggles, ORANGE","Jackson Square, ORANGE",ORANGE,PM Rush,144.8596819457437,2167.7159933416297,666.4134783232288
"Ruggles, ORANGE","Malden Center, ORANGE",ORANGE,PM Rush,1539.678846153846,2167.7159933416297,894.7709846866974
"Ruggles, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,PM Rush,50.944866920152094,2167.7159933416297,0.0
"Ruggles, ORANGE","Back Bay, ORANGE",ORANGE,PM Rush,180.64,2167.7159933416297,3805.417799852553
"Ruggles, ORANGE","Oak Grove, ORANGE",ORANGE,PM Rush,1742.9326923076924,2167.7159933416297,495.98715255801574
"Ruggles, ORANGE","Roxbury Crossing, ORANGE",ORANGE,PM Rush,44.77289719626168,2167.7159933416297,807.9204709368757
"Ruggles, ORANGE","State, ORANGE",ORANGE,PM Rush,596.1824259789876,2167.7159933416297,0.0
"Ruggles, ORANGE","Stony Brook, ORANGE",ORANGE,PM Rush,253.01102204408818,2167.7159933416297,412.95635583339765
"Ruggles, ORANGE","Sullivan Square, ORANGE",ORANGE,PM Rush,1037.4832855778413,2167.7159933416297,995.9025869530333
"Ruggles, ORANGE","Tufts Medical Center, ORANGE",ORANGE,PM Rush,315.6965648854962,2167.7159933416297,1439.318317368835
"Ruggles, ORANGE","Wellington, ORANGE",ORANGE,PM Rush,1290.5524809160306,2167.7159933416297,720.0322141575427
"Forest Hills, ORANGE","Massachusetts Avenue, ORANGE",ORANGE,AM Rush,600.3986754966887,2079.3267697008037,0.0
"Forest Hills, ORANGE","Malden Center, ORANGE",ORANGE,AM Rush,2100.5898123324396,2079.3267697008037,1913.083155272876
"Forest Hills, ORANGE","Tufts Medical Center, ORANGE",ORANGE,AM Rush,861.3253652058432,2079.3267697008037,416.40630147903676
"Forest Hills, ORANGE","Assembly, ORANGE",ORANGE,AM Rush,1676.112,2079.3267697008037,385.99798110677466
"Forest Hills, ORANGE","Haymarket, ORANGE",ORANGE,AM Rush,1193.962765957447,2079.3267697008037,405.4176859112341
"Forest Hills, ORANGE","North Station, ORANGE",ORANGE,AM Rush,1274.093209054594,2079.3267697008037,1512.5720513559004
"Forest Hills, ORANGE","Back Bay, ORANGE",ORANGE,AM Rush,732.4010624169987,2079.3267697008037,1196.1250550169195
"Forest Hills, ORANGE","Oak Grove, ORANGE",ORANGE,AM Rush,2296.7954545454545,2079.3267697008037,1392.1221380589739
"Forest Hills, ORANGE","Roxbury Crossing, ORANGE",ORANGE,AM Rush,383.4550264550264,2079.3267697008037,536.5131272542077
"Forest Hills, ORANGE","Ruggles, ORANGE",ORANGE,AM Rush,482.234126984127,2079.3267697008037,650.4233388062664
"Forest Hills, ORANGE","Jackson Square, ORANGE",ORANGE,AM Rush,278.2632275132275,2079.3267697008037,774.1770563148904
"Forest Hills, ORANGE","State, ORANGE",ORANGE,AM Rush,1121.2965425531916,2079.3267697008037,0.0
"Forest Hills, ORANGE","Stony Brook, ORANGE",ORANGE,AM Rush,173.93386243386243,2079.3267697008037,594.8524651458805
"Forest Hills, ORANGE","Sullivan Square, ORANGE",ORANGE,AM Rush,1549.1586666666667,2079.3267697008037,945.590838575302
"Forest Hills, ORANGE","Wellington, ORANGE",ORANGE,AM Rush,1819.6408544726303,2079.3267697008037,1274.9479148813255
"Forest Hills, ORANGE","Green Street, ORANGE",ORANGE,AM Rush,74.97225891677675,2079.3267697008037,551.8356470335915
"Forest Hills, ORANGE","Downtown Crossing, ORANGE",ORANGE,AM Rush,1029.090305444887,2079.3267697008037,296.93215449847924
"Forest Hills, ORANGE","Community College, ORANGE",ORANGE,AM Rush,1413.0866666666666,2079.3267697008037,337.8716058728273
"Forest Hills, ORANGE","Chinatown, ORANGE",ORANGE,AM Rush,946.5046480743692,2079.3267697008037,291.35689049746713
"Maverick, BLUE","Bowdoin, BLUE",BLUE,Midday,393.7991927346115,2029.1205339291034,288.6904937817544
